Case Status,Legislation,ICOCaseRef,Received Date,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-353799-H2B5,06/01/2025,2025,2024/25,Q4,10-Jan,06/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,Reside Manchester Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352606-J3H7,20/12/2024,2024,2024/25,Q3,09-Dec,06/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Royal Borough of Greenwich,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-349014-H8L1,05/12/2024,2024,2024/25,Q3,09-Dec,06/01/2025,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Thornton Medical Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353362-S4H4,02/01/2025,2025,2024/25,Q4,10-Jan,06/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Transform Housing & Support,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353696-D1K6,06/01/2025,2025,2024/25,Q4,10-Jan,06/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,United Response,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-308739-C4P8,23/05/2024,2024,2024/25,Q1,02-May,06/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-309928-D3S5,29/05/2024,2024,2024/25,Q1,02-May,06/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-314100-R7L8,18/06/2024,2024,2024/25,Q1,03-Jun,06/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353757-N4V0,06/01/2025,2025,2024/25,Q4,10-Jan,06/01/2025,2025,2024/25,Q4,10-Jan,Health,Dentists,White Dental And Cosmetic Rooms Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353256-Q0K2,30/12/2024,2024,2024/25,Q3,09-Dec,06/01/2025,2025,2024/25,Q4,10-Jan,General business,Unassigned,Autism Plus Ltd,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-353590-C1V6,04/01/2025,2025,2024/25,Q4,10-Jan,06/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Bloomfield & Associates Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-354077-G0F8,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Social care,Domiciliary care,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352745-X2J2,20/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,Assumption Grammar School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353926-N2B5,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Social care,Residential care,Athome Care Group Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354108-V5F5,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Insurance,AXA Health Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Case Officer Review Completed,Hybrid,IC-343750-C4B1,12/11/2024,2024,2024/25,Q3,08-Nov,07/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,Birdlip Primary School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352649-V6H6,20/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable North Wales Police,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-350903-C8P0,13/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable South Wales Police,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354044-L8D9,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Public health,Compass House Medical Centres,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352497-N8J0,19/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Pensions,Dalriada Trustees Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-350221-R1Q7,06/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Derby City Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-347375-N1P9,28/11/2024,2024,2024/25,Q3,08-Nov,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,Derbyshire Community Health Services NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353898-T8H7,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of services,Drewtopia Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354019-J8N3,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of services,Happy Energy Solutions Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354016-L5M8,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Harratts Legal Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353881-R3H8,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Banks and Building Societies,Lloyds Banking Group PLC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-306291-H8T0,10/05/2024,2024,2024/25,Q1,02-May,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Pharmacist,Mamedica Dispensary Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-346524-G8K3,25/11/2024,2024,2024/25,Q3,08-Nov,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Pharmacist,Mill Lane Pharmacy,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-319814-M4B0,12/07/2024,2024,2024/25,Q2,04-Jul,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,North Tees & Hartlepool NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352987-R4V0,23/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,Place2Be,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354106-C0Q2,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Qalliance,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353949-P9K9,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Unassigned,Rosemount Financial Solutions (IFA) Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354133-S2B5,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,Royal Mencap Society,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354070-H4V4,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Sheffield City Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353503-R2K1,03/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Media,Unassigned,Sustain Video Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353290-Y0P8,31/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Regulators,Ombudsman,The Charity Commission,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353410-B5P9,03/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,The Dudley Group NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354089-F7Z9,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Central Government,Unassigned,The Northern Ireland Office,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354012-J3L8,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Higher education,The University of Nottingham,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353965-B7F3,07/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Membership association,Clubs,Tottenham Hotspur Football & Athletic Co. Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-347155-J5P4,27/11/2024,2024,2024/25,Q3,08-Nov,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Trade Direct Insurance Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-337175-Q1H9,08/10/2024,2024,2024/25,Q3,07-Oct,07/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Housing association,Two Rivers Housing,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353818-X2Y6,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Wealth Solutions (UK) Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-322383-M1Y6,26/07/2024,2024,2024/25,Q2,04-Jul,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-331161-X3D3,10/09/2024,2024,2024/25,Q2,06-Sep,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-331646-G6H0,12/09/2024,2024,2024/25,Q2,06-Sep,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-332871-N6P7,19/09/2024,2024,2024/25,Q2,06-Sep,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-346363-F5B1,22/11/2024,2024,2024/25,Q3,08-Nov,07/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353887-R6Y1,06/01/2025,2025,2024/25,Q4,10-Jan,07/01/2025,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Westburn Medical Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352112-X0T3,18/12/2024,2024,2024/25,Q3,09-Dec,07/01/2025,2025,2024/25,Q4,10-Jan,Social care,Residential care,Zone Central Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352569-F2T7,19/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Careers Service,Achieving For Children Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354203-J7M4,08/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Further education,Activate Learning,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,Hybrid,IC-351974-Y0G2,18/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Social care,Residential care,Adecyn Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-290548-B3J1,23/02/2024,2024,2023/24,Q4,11-Feb,08/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Banks and Building Societies,AIB Group (UK) plc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352469-D2M7,19/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Private schools,Aurora FE Ltd - Aurora Beeches School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354254-T6W6,08/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Beacon Health Kensington (other trading name Edge Hill Health Limited),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353437-B0Z7,03/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,Cardiff & Vale University Local Health Board,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354020-M3Q2,07/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable British Transport Police,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354160-F3D0,07/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Justice,Police Forces,Chief Constable Wiltshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354229-K3J1,08/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,COASTAL ACADEMIES TRUST,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-346745-Z6Q8,26/11/2024,2024,2024/25,Q3,08-Nov,08/01/2025,2025,2024/25,Q4,10-Jan,Central Government,Government Department,Department for Work and Pensions (DWP),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Not Provided
Completed,GDPR,IC-324445-T5P0,08/08/2024,2024,2024/25,Q2,05-Aug,08/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Insurance,Direct Line Insurance Group Plc,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-347594-Q3T1,29/11/2024,2024,2024/25,Q3,08-Nov,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Unassigned,Hethersett Woodside Primary & Nursery School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-304301-G6F1,01/05/2024,2024,2024/25,Q1,02-May,08/01/2025,2025,2024/25,Q4,10-Jan,Local government,District Council,Huntingdonshire District Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-353527-T9B1,03/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Health,Private Healthcare providers,Hunton and Hutson Medical Aesthetics,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-351753-L4K3,17/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,JOHN FOWLERS LLP SOLICITORS,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352395-T6J3,19/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Social care,Residential care,Keys Care Solutions Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-351941-L5N4,18/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,Llantwit Major School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354073-V4V6,07/01/2025,2025,2024/25,Q4,10-Jan,08/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Marches Family Network,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-336801-V2G9,07/10/2024,2024,2024/25,Q3,07-Oct,08/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Training Company,Mountain Training England,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352381-P7F2,19/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Health,Unassigned,Newtown Surgery (D82007),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-308936-Q0T0,24/05/2024,2024,2024/25,Q1,02-May,08/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Holiday providers and services,Palm trees travel,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-351653-F3Y8,17/12/2024,2024,2024/25,Q3,09-Dec,08/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Accommodation providers,Park Plaza Hotels (UK) Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-313638-Z3B2,14/06/2024,2024,2024/25,Q1,03-Jun,08/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Entertainment providers,Park Sports Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
